Time,AvgWaitingTime
10.00000000000000000000,0.00000000000000000000
20.00000000000000000000,0.00000000000000000000
30.00000000000000000000,0.00000000000000000000
40.00000000000000000000,0.00147583107719163691
50.00000000000000000000,0.01073530048939714925
60.00000000000000000000,0.00110876058676927084
70.00000000000000000000,0.00150805394745906550
80.00000000000000000000,0.00045043488281289553
90.00000000000000000000,0.00853633778484647054
100.00000000000000000000,0.00158593032156047176
110.00000000000000000000,0.00241177280902635455
120.00000000000000000000,0.00351638924553297587
130.00000000000000000000,0.00169971927041091646
140.00000000000000000000,0.00265571973841432227
150.00000000000000000000,0.00551130210733744713
160.00000000000000000000,0.00327568779210464338
170.00000000000000000000,0.00291597813323302623
180.00000000000000000000,0.00083742922985086501
190.00000000000000000000,0.00344524721979816775
200.00000000000000000000,0.00138113873817068936
210.00000000000000000000,0.00164209752530248068
220.00000000000000000000,0.00226942617691485793
230.00000000000000000000,0.00188815215331267368
240.00000000000000000000,0.00150284349323963947
250.00000000000000000000,0.00113815157068842621
260.00000000000000000000,0.00230995964943532008
270.00000000000000000000,0.00340096048912584461
280.00000000000000000000,0.00346967775988796029
290.00000000000000000000,0.00234285936721432110
300.00000000000000000000,0.00322354997877560834
310.00000000000000000000,0.00309323541601459967
320.00000000000000000000,0.00235841047369989227
330.00000000000000000000,0.00425474985991584117
340.00000000000000000000,0.00353230969270498969
350.00000000000000000000,0.00156323905161219532
360.00000000000000000000,0.00199351068543811467
370.00000000000000000000,0.00404992212628424789
380.00000000000000000000,0.00302507227485279738
390.00000000000000000000,0.00142087900165141436
400.00000000000000000000,0.00231663300064475922
410.00000000000000000000,0.00246592455094113254
420.00000000000000000000,0.00122572405394097308
430.00000000000000000000,0.00201888563158786642
440.00000000000000000000,0.00312505439697550189
450.00000000000000000000,0.00184297663456345112
460.00000000000000000000,0.00165943991666401463
470.00000000000000000000,0.00326756894385555078
480.00000000000000000000,0.00241967381252046693
490.00000000000000000000,0.00228319919076115305
500.00000000000000000000,0.00261933455530762721
510.00000000000000000000,0.00237609309755404657
520.00000000000000000000,0.00141584439181487143
530.00000000000000000000,0.00319751519752962824
540.00000000000000000000,0.00395543816532054320
550.00000000000000000000,0.00488650133210467939
560.00000000000000000000,0.00184143768220574027
570.00000000000000000000,0.00130878311894506061
580.00000000000000000000,0.00248956114487076290
590.00000000000000000000,0.00294532323137291314
600.00000000000000000000,0.00331235696542902212
610.00000000000000000000,0.00177093149303396511
620.00000000000000000000,0.00303160481595018353
630.00000000000000000000,0.00300619925143728395
640.00000000000000000000,0.00181498544073432043
650.00000000000000000000,0.00256581748989322990
660.00000000000000000000,0.00362636625028008508
670.00000000000000000000,0.00253793466201018576
680.00000000000000000000,0.00210534217831626850
690.00000000000000000000,0.00345444723245877080
700.00000000000000000000,0.00258644479620024487
710.00000000000000000000,0.00232758407595353139
720.00000000000000000000,0.00266621729587865211
730.00000000000000000000,0.00253443899942156154
740.00000000000000000000,0.00301904895686300884
750.00000000000000000000,0.00136710885280830869
760.00000000000000000000,0.00269310685004531909
770.00000000000000000000,0.00272061285488240387
780.00000000000000000000,0.00371864207844036605
790.00000000000000000000,0.00379895639113817830
800.00000000000000000000,0.00369507442382064960
810.00000000000000000000,0.00238662326272780136
820.00000000000000000000,0.00182386042463065232
830.00000000000000000000,0.00229403211500622687
840.00000000000000000000,0.00361852505402668768
850.00000000000000000000,0.00313502432134235651
860.00000000000000000000,0.00293418894221274653
870.00000000000000000000,0.00300501747687248076
880.00000000000000000000,0.00300385005177574924
890.00000000000000000000,0.00184875604633982261
900.00000000000000000000,0.00215666281044443872
910.00000000000000000000,0.00236233897587402337
920.00000000000000000000,0.00351347726341434251
930.00000000000000000000,0.00393321135826896727
940.00000000000000000000,0.00138688930145597746
950.00000000000000000000,0.00241516775423759184
960.00000000000000000000,0.00271066504734659855
970.00000000000000000000,0.00224349985735409303
980.00000000000000000000,0.00309396200866288293
990.00000000000000000000,0.00273275220743677020
1000.00000000000000000000,0.00274323782205453722
1010.00000000000000000000,0.00268309068240439770
1020.00000000000000000000,0.00317174270626405198
1030.00000000000000000000,0.00257552200180228858
1040.00000000000000000000,0.00252650437520008167
1050.00000000000000000000,0.00378384600971543765
1060.00000000000000000000,0.00271689049440085231
1070.00000000000000000000,0.00272223643674980283
1080.00000000000000000000,0.00262502628076318216
1090.00000000000000000000,0.00333600801462368302
1100.00000000000000000000,0.00225359614208396185
1110.00000000000000000000,0.00238800343246787453
1120.00000000000000000000,0.00235430965825895447
1130.00000000000000000000,0.00180054811385529944
1140.00000000000000000000,0.00262436396818380418
1150.00000000000000000000,0.00203105267376236685
1160.00000000000000000000,0.00189121852819789673
1170.00000000000000000000,0.00204815238303006006
1180.00000000000000000000,0.00153323093825477944
1190.00000000000000000000,0.00314218904370017725
1200.00000000000000000000,0.00232309061544937016
1210.00000000000000000000,0.00172685328737698113
1220.00000000000000000000,0.00259187622901285676
1230.00000000000000000000,0.00269932556173701956
1240.00000000000000000000,0.00225675649214640128
1250.00000000000000000000,0.00230093977463936969
1260.00000000000000000000,0.00248490512934296248
1270.00000000000000000000,0.00168702768536996587
1280.00000000000000000000,0.00247562620885380088
1290.00000000000000000000,0.00266329336210761013
1300.00000000000000000000,0.00237101916444117447
1310.00000000000000000000,0.00285153506239208682
1320.00000000000000000000,0.00232128373146560157
1330.00000000000000000000,0.00287388330463556356
1340.00000000000000000000,0.00242048830200216301
1350.00000000000000000000,0.00238659846203472838
1360.00000000000000000000,0.00260803255205605640
1370.00000000000000000000,0.00177204143439475760
1380.00000000000000000000,0.00250420606588637592
1390.00000000000000000000,0.00232114490059421490
1400.00000000000000000000,0.00349160314619482558
1410.00000000000000000000,0.00233136981272472630
1420.00000000000000000000,0.00233171649033397411
1430.00000000000000000000,0.00241020369311249413
1440.00000000000000000000,0.00191835397237850066
1450.00000000000000000000,0.00202123094497970836
1460.00000000000000000000,0.00380488015838949516
1470.00000000000000000000,0.00224256511116653623
1480.00000000000000000000,0.00197098432054000801
1490.00000000000000000000,0.00231889323668143165
1500.00000000000000000000,0.00263471054986569699
1510.00000000000000000000,0.00249625482331649468
1520.00000000000000000000,0.00287433806798202728
1530.00000000000000000000,0.00284824523203756853
1540.00000000000000000000,0.00253778654758134159
1550.00000000000000000000,0.00295210331709820639
1560.00000000000000000000,0.00200419050470161978
1570.00000000000000000000,0.00270866061467295305
1580.00000000000000000000,0.00205562265295836186
1590.00000000000000000000,0.00265570892387557381
1600.00000000000000000000,0.00280153359853230416
1610.00000000000000000000,0.00246797409887020928
1620.00000000000000000000,0.00236111020148723101
1630.00000000000000000000,0.00242296448713046455
1640.00000000000000000000,0.00325321751343818442
1650.00000000000000000000,0.00264130384601836713
1660.00000000000000000000,0.00167291268932628543
1670.00000000000000000000,0.00251559562055874830
1680.00000000000000000000,0.00292241260271570297
1690.00000000000000000000,0.00308282145593458297
1700.00000000000000000000,0.00178836588655543636
1710.00000000000000000000,0.00266931557405447866
1720.00000000000000000000,0.00262566544047645274
1730.00000000000000000000,0.00253804960057205618
1740.00000000000000000000,0.00236299933592502842
1750.00000000000000000000,0.00159822602061211196
1760.00000000000000000000,0.00311438963805758069
1770.00000000000000000000,0.00222280615830104797
1780.00000000000000000000,0.00174519354732105428
1790.00000000000000000000,0.00286026887272142422
1800.00000000000000000000,0.00386598401823932524
1810.00000000000000000000,0.00273151194237440751
1820.00000000000000000000,0.00257174279560790954
1830.00000000000000000000,0.00329362855140050668
1840.00000000000000000000,0.00222611651893039886
1850.00000000000000000000,0.00264698272419230983
1860.00000000000000000000,0.00249017970713391211
1870.00000000000000000000,0.00258232615963947679
1880.00000000000000000000,0.00284838735836030667
1890.00000000000000000000,0.00248518071640358405
1900.00000000000000000000,0.00262810746764664729
1910.00000000000000000000,0.00293479931714231467
1920.00000000000000000000,0.00287009192908781446
1930.00000000000000000000,0.00330936872759178590
1940.00000000000000000000,0.00226387929468577827
1950.00000000000000000000,0.00317706665203411863
1960.00000000000000000000,0.00252527534069339494
1970.00000000000000000000,0.00252134840460008919
1980.00000000000000000000,0.00187788385869070351
1990.00000000000000000000,0.00239750508480772451
2000.00000000000000000000,0.00299632454865356949
2010.00000000000000000000,0.00273592914554065918
2020.00000000000000000000,0.00228924411922688505
2030.00000000000000000000,0.00345842160782815862
2040.00000000000000000000,0.00330375328283244191
2050.00000000000000000000,0.00280862498243644688
2060.00000000000000000000,0.00241580244432903438
2070.00000000000000000000,0.00270216013186002800
2080.00000000000000000000,0.00232427466765072451
2090.00000000000000000000,0.00243987837754225867
2100.00000000000000000000,0.00173858427165014882
2110.00000000000000000000,0.00296311270417150708
2120.00000000000000000000,0.00202533755577021619
2130.00000000000000000000,0.00293224824695211125
2140.00000000000000000000,0.00257378131156728220
2150.00000000000000000000,0.00197112572987357499
2160.00000000000000000000,0.00194586209111051543
2170.00000000000000000000,0.00262309704107936041
2180.00000000000000000000,0.00327247830539813527
2190.00000000000000000000,0.00212607102293186885
2200.00000000000000000000,0.00260819375074879947
2210.00000000000000000000,0.00267955174044627207
2220.00000000000000000000,0.00278152295650534349
2230.00000000000000000000,0.00242644816464469794
2240.00000000000000000000,0.00209429027298635006
2250.00000000000000000000,0.00202812347726644528
2260.00000000000000000000,0.00243732503071197306
2270.00000000000000000000,0.00278027654359063511
2280.00000000000000000000,0.00228635190925598848
2290.00000000000000000000,0.00363915899080423247
2300.00000000000000000000,0.00266628070681916747
2310.00000000000000000000,0.00255877237077384388
2320.00000000000000000000,0.00247700272838304904
2330.00000000000000000000,0.00228428040101008633
2340.00000000000000000000,0.00207082475750056767
2350.00000000000000000000,0.00306111921087798408
2360.00000000000000000000,0.00294393328585045716
2370.00000000000000000000,0.00302461520251515008
2380.00000000000000000000,0.00263756141578782221
2390.00000000000000000000,0.00241992674566603996
2400.00000000000000000000,0.00281335814439243699
2410.00000000000000000000,0.00235104726538035939
2420.00000000000000000000,0.00357767658814441567
2430.00000000000000000000,0.00208542428128807378
2440.00000000000000000000,0.00277063243127822047
2450.00000000000000000000,0.00243221922351336819
2460.00000000000000000000,0.00299843653060518581
2470.00000000000000000000,0.00224873346911818499
2480.00000000000000000000,0.00305080854621514463
2490.00000000000000000000,0.00287058138611913285
2500.00000000000000000000,0.00319742529808385734
2510.00000000000000000000,0.00258232439066071210
2520.00000000000000000000,0.00264317182416765961
2530.00000000000000000000,0.00276713278446089235
2540.00000000000000000000,0.00301915023972956905
2550.00000000000000000000,0.00299759088921335839
2560.00000000000000000000,0.00282543729278807165
2570.00000000000000000000,0.00208429013247946222
2580.00000000000000000000,0.00220285513728532079
2590.00000000000000000000,0.00285350181324674169
2600.00000000000000000000,0.00256223454948903634
2610.00000000000000000000,0.00290254722989947370
2620.00000000000000000000,0.00322292953648210378
2630.00000000000000000000,0.00301870086418367560
2640.00000000000000000000,0.00266935891433935741
2650.00000000000000000000,0.00306513626554028419
2660.00000000000000000000,0.00271967808741125630
2670.00000000000000000000,0.00296691701832400021
2680.00000000000000000000,0.00274809886002185975
2690.00000000000000000000,0.00255111490615817990
2700.00000000000000000000,0.00241994351563947418
2710.00000000000000000000,0.00246583131819662696
2720.00000000000000000000,0.00311141892875454063
2730.00000000000000000000,0.00270667992785532038
2740.00000000000000000000,0.00254276306625636928
2750.00000000000000000000,0.00311367260889971499
2760.00000000000000000000,0.00273383530748164951
2770.00000000000000000000,0.00273517019541589818
2780.00000000000000000000,0.00284042378664950456
2790.00000000000000000000,0.00224820100710220339
2800.00000000000000000000,0.00311153384585072289
2810.00000000000000000000,0.00292522631205049434
2820.00000000000000000000,0.00253872522044198794
2830.00000000000000000000,0.00236507609325987099
2840.00000000000000000000,0.00267175426971995528
2850.00000000000000000000,0.00268197502549928158
2860.00000000000000000000,0.00250823885383383597
2870.00000000000000000000,0.00199881258266022821
2880.00000000000000000000,0.00289859644638049184
2890.00000000000000000000,0.00239515286059946778
2900.00000000000000000000,0.00227594360974659599
2910.00000000000000000000,0.00237176366937111001
2920.00000000000000000000,0.00252180921744644525
2930.00000000000000000000,0.00267873758730575269
2940.00000000000000000000,0.00255687794357690968
2950.00000000000000000000,0.00220659001677254605
2960.00000000000000000000,0.00275772184005096616
2970.00000000000000000000,0.00302071661345878735
2980.00000000000000000000,0.00286181709549192644
2990.00000000000000000000,0.00277381512741370047
3000.00000000000000000000,0.00268577110794233865
3010.00000000000000000000,0.00241096850128998119
3020.00000000000000000000,0.00264079329765900444
3030.00000000000000000000,0.00211582569298356202
3040.00000000000000000000,0.00264280326622158643
3050.00000000000000000000,0.00289784907860647211
3060.00000000000000000000,0.00240214888087488107
3070.00000000000000000000,0.00322773071367966381
3080.00000000000000000000,0.00246444114853503838
3090.00000000000000000000,0.00272434666225717650
3100.00000000000000000000,0.00279514377166943185
3110.00000000000000000000,0.00284305962035556444
3120.00000000000000000000,0.00246969103774247883
3130.00000000000000000000,0.00318403808024183502
3140.00000000000000000000,0.00293835801511291685
3150.00000000000000000000,0.00277386410537116927
3160.00000000000000000000,0.00225804062147377110
3170.00000000000000000000,0.00285173994661903300
3180.00000000000000000000,0.00226307777353410271
3190.00000000000000000000,0.00266504989468801861
3200.00000000000000000000,0.00304730834709394764
3210.00000000000000000000,0.00230806674739600067
3220.00000000000000000000,0.00294068056691619301
3230.00000000000000000000,0.00316677060409595919
3240.00000000000000000000,0.00301245467122880596
3250.00000000000000000000,0.00262354272928917633
3260.00000000000000000000,0.00241262079616031680
3270.00000000000000000000,0.00305461202066922496
3280.00000000000000000000,0.00302219023193587167
3290.00000000000000000000,0.00224145671127284375
3300.00000000000000000000,0.00209319725413189064
3310.00000000000000000000,0.00275800868433761408
3320.00000000000000000000,0.00234275271105182075
3330.00000000000000000000,0.00230890608382976290
3340.00000000000000000000,0.00309261024175677387
3350.00000000000000000000,0.00314224503238710092
3360.00000000000000000000,0.00203869857475277904
3370.00000000000000000000,0.00281761978823806981
3380.00000000000000000000,0.00252834989306681499
3390.00000000000000000000,0.00223315436564045563
3400.00000000000000000000,0.00296209850701655529
3410.00000000000000000000,0.00268027035701988089
3420.00000000000000000000,0.00300104589814047555
3430.00000000000000000000,0.00247030718488656367
3440.00000000000000000000,0.00256049898402206915
3450.00000000000000000000,0.00267788232773429969
3460.00000000000000000000,0.00259329651743254140
3470.00000000000000000000,0.00302361766537174309
3480.00000000000000000000,0.00260685575937578918
3490.00000000000000000000,0.00297534882211197057
3500.00000000000000000000,0.00265034697591755297
3510.00000000000000000000,0.00250847675599796555
3520.00000000000000000000,0.00288801488611759201
3530.00000000000000000000,0.00241939262539426787
3540.00000000000000000000,0.00281918505612134768
3550.00000000000000000000,0.00251661384731500419
3560.00000000000000000000,0.00207575274806109716
3570.00000000000000000000,0.00269309250870381715
3580.00000000000000000000,0.00205296345377063531
3590.00000000000000000000,0.00228537322776760756
3600.00000000000000000000,0.00252413212022074753
3610.00000000000000000000,0.00315746210669788597
3620.00000000000000000000,0.00327170999269220560
3630.00000000000000000000,0.00239566370563614383
3640.00000000000000000000,0.00311929607656051718
3650.00000000000000000000,0.00264812845188914072
3660.00000000000000000000,0.00269495016581476057
3670.00000000000000000000,0.00243526467307570880
3680.00000000000000000000,0.00265923215966659948
3690.00000000000000000000,0.00296272118894598362
3700.00000000000000000000,0.00237148397436170132
3710.00000000000000000000,0.00302509108368720272
3720.00000000000000000000,0.00262194522060568182
3730.00000000000000000000,0.00318674863062282619
3740.00000000000000000000,0.00271729994316301932
3750.00000000000000000000,0.00255036619271842508
3760.00000000000000000000,0.00245221991009285682
3770.00000000000000000000,0.00233551617099886366
3780.00000000000000000000,0.00234196502027757877
3790.00000000000000000000,0.00287717180725614256
3800.00000000000000000000,0.00264484855130200794
3810.00000000000000000000,0.00245014171307730410
3820.00000000000000000000,0.00263067583440679178
3830.00000000000000000000,0.00242163373888309866
3840.00000000000000000000,0.00229081087128292634
3850.00000000000000000000,0.00242468059397241923
3860.00000000000000000000,0.00286957651067844700
3870.00000000000000000000,0.00294018866072726743
3880.00000000000000000000,0.00304899487451595766
3890.00000000000000000000,0.00223698878686801267
3900.00000000000000000000,0.00201948689504009155
3910.00000000000000000000,0.00191779915241362510
3920.00000000000000000000,0.00206272391963937098
3930.00000000000000000000,0.00270040619954942974
3940.00000000000000000000,0.00223477609484254436
3950.00000000000000000000,0.00244063656341421539
3960.00000000000000000000,0.00248258993248513934
3970.00000000000000000000,0.00310479773513057953
3980.00000000000000000000,0.00249590812639609956
3990.00000000000000000000,0.00282956526589421900
4000.00000000000000000000,0.00327803283751845493
4010.00000000000000000000,0.00228021848799140909
4020.00000000000000000000,0.00271093406444620566
4030.00000000000000000000,0.00248835989135345707
4040.00000000000000000000,0.00216210221995050958
4050.00000000000000000000,0.00272104657397194112
4060.00000000000000000000,0.00297517824133546613
4070.00000000000000000000,0.00271234099944100363
4080.00000000000000000000,0.00250170448295960980
4090.00000000000000000000,0.00286248456381105014
4100.00000000000000000000,0.00325030129309538318
4110.00000000000000000000,0.00299498229120687132
4120.00000000000000000000,0.00274817943108186021
